FAU,Bullet,Land,Quality,Problem,assess_percentile_na_proportion,assess_col_na,extract_na,assess_middle_na_proportion,assess_rotation,assess_bottomempty,assess_median_na_proportion,assess_percentile_na_proportion_cropped,assess_col_na_cropped,extract_na_cropped,assess_bottomempty_cropped,assess_median_na_proportion_cropped,filePath
40,C,4,Bad,Feathering,0.061410788,1.453086078,20.16204111,0.08705417,1.118101976,30.06561783,0.061410788,0.160996616,1.071977853,13.4839113,16.93977104,0.136573362,/media/Raven/LAPD/FAU 40/Bullet C/LAPD - 40 - Bullet C - Land 4 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Connor Hergenreter.x3p
93,C,4,Bad,Feathering,0.063611221,1.776489193,22.89409991,0.111625793,0.546511297,43.14344149,0.063611221,0.231458699,1.174575278,17.19607244,26.85218792,0.132688928,/media/Raven/LAPD/FAU 93/Bullet C/LAPD - 93 - Bullet C - Land 4 - Sneox1 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Connor Hergenreter.x3p
113,D,6,Bad,Feathering,0.101265823,1.628065395,21.38032341,0.129442425,0.152828278,35.02987154,0.101265823,0.195277021,1.292764154,16.1626782,20.87216496,0.144716924,/media/Raven/LAPD/FAU 113/Bullet D/LAPD - 113 - Bullet D - Land 6 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Connor Hergenreter.x3p
140,B,3,Bad,Feathering,0.113609467,2.096052632,24.63031846,0.148124871,0.335276779,44.22711838,0.113609467,0.216432749,1.33625731,16.36559242,26.29894483,0.146783626,/media/Raven/LAPD/FAU 140/Bullet B/LAPD - 140 - Bullet B - Land 3 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Connor Hergenreter.x3p
154,A,1,Bad,Feathering,0.0753367,1.50659927,19.7090617,0.104933827,1.784543957,38.91141213,0.0753367,0.186766542,0.942571785,12.15576318,22.22154372,0.087390762,/media/Raven/LAPD/FAU 154/Bullet A/LAPD - 154 - Bullet A - Land 1 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Connor Hergenreter.x3p
154,B,1,Bad,Feathering,0.048088293,1.300631247,20.31507829,0.090773068,0.252835341,35.59838599,0.048088293,0.129611225,0.80239696,10.6077234,20.0874077,0.083893598,/media/Raven/LAPD/FAU 154/Bullet B/LAPD - 154 - Bullet B - Land 1 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Connor Hergenreter.x3p
158,C,5,Bad,Feathering,0.068190777,1.501841136,18.30749161,0.080159829,0.43294874,30.99914487,0.068190777,0.155743935,0.75562701,10.77980631,18.26347496,0.099093832,/media/Raven/LAPD/FAU 158/Bullet C/LAPD - 158 - Bullet C - Land 5 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Connor Hergenreter.x3p
160,D,6,Bad,Feathering,0.067590988,1.504770165,19.60146466,0.107219996,0.605349949,32.65483642,0.067590988,0.175329264,0.923546418,13.04351318,18.85920194,0.112431738,/media/Raven/LAPD/FAU 160/Bullet D/LAPD - 160 - Bullet D - Land 6 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Connor Hergenreter.x3p
164,B,5,Bad,Feathering,0.069589702,1.409981218,21.27341602,0.076802869,0.687271366,29.03162859,0.069589702,0.186165772,1.000298151,14.08273055,20.92115838,0.123732856,/media/Raven/LAPD/FAU 164/Bullet B/LAPD - 164 - Bullet B - Land 5 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Connor Hergenreter.x3p
169,A,6,Bad,Feathering,0.074840764,1.719787517,25.37883656,0.114310006,0.421584136,37.77759603,0.074840764,0.22798111,1.264757969,15.19557518,24.03271136,0.136068477,/media/Raven/LAPD/FAU 169/Bullet A/LAPD - 169 - Bullet A - Land 6 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Connor Hergenreter.x3p
180,D,6,Bad,Feathering,0.029097133,1.514848658,19.55840902,0.088179182,0.217796117,39.78260154,0.029097133,0.16153602,1.020311012,12.37150387,19.69285113,0.112027928,/media/Raven/LAPD/FAU 180/Bullet D/LAPD - 180 - Bullet D - Land 6 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Connor Hergenreter.x3p
192,A,5,Bad,Feathering,0.093984962,1.45664901,20.98748576,0.087816041,1.038166478,29.42893325,0.093984962,0.18228005,0.944857497,11.96578175,19.19077636,0.108116481,/media/Raven/LAPD/FAU 192/Bullet A/LAPD - 192 - Bullet A - Land 5 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Connor Hergenreter.x3p
192,A,6,Bad,Feathering,0.053702197,1.13568521,15.85453166,0.056991792,0.436963775,28.72587211,0.053702197,0.128588661,0.455367913,7.496295956,16.26714349,0.054583836,/media/Raven/LAPD/FAU 192/Bullet A/LAPD - 192 - Bullet A - Land 6 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Connor Hergenreter.x3p
195,D,1,Bad,Feathering,0.048853016,1.317653726,17.37252044,0.065976867,0.198301384,25.16697981,0.048853016,0.120906801,0.837531486,11.00718021,15.11181004,0.105793451,/media/Raven/LAPD/FAU 195/Bullet D/LAPD - 195 - Bullet D - Land 1 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Carley McConnell.x3p
197,C,2,Bad,Feathering,0.062795699,1.287313433,15.62240119,0.067087578,0.047628049,26.00029965,0.062795699,0.146730463,0.80861244,9.783198114,16.50561681,0.086124402,/media/Raven/LAPD/FAU 197/Bullet C/LAPD - 197 - Bullet C - Land 2 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Carley McConnell.x3p
197,D,3,Bad,Feathering,0.038847118,1.011987733,11.64845029,0.056686188,0.262364264,24.50837321,0.038847118,0.094795539,0.571561338,7.244928883,16.37590243,0.055142503,/media/Raven/LAPD/FAU 197/Bullet D/LAPD - 197 - Bullet D - Land 3 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Carley McConnell.x3p
198,D,1,Bad,Feathering,0.029686175,1.18596094,17.48305808,0.055313019,0.078442344,26.334582,0.029686175,0.106322743,0.64171123,9.406123063,12.60753313,0.087448883,/media/Raven/LAPD/FAU 198/Bullet D/LAPD - 198 - Bullet D - Land 1 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Connor Hergenreter.x3p
203,A,3,Bad,Feathering,0.031726908,1.533619073,20.26521534,0.089338505,0.465848547,41.41433344,0.031726908,0.1564156,0.95564156,11.48789106,17.72169512,0.10270914,/media/Raven/LAPD/FAU 203/Bullet A/LAPD - 203 - Bullet A - Land 3 - Sneox1 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Connor Hergenreter.x3p
203,C,6,Bad,Feathering,0.046990932,1.444872147,20.46878355,0.096320525,1.664540867,34.41024165,0.046990932,0.189856401,1.141154904,14.35699199,19.59344572,0.12985029,/media/Raven/LAPD/FAU 203/Bullet C/LAPD - 203 - Bullet C - Land 6 - Sneox1 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Connor Hergenreter.x3p
205,C,6,Bad,Feathering,0.064003261,1.742383025,22.78045647,0.097817611,0.975098578,30.66055798,0.064003261,0.205562273,1.298367594,16.3407221,21.86596393,0.161426844,/media/Raven/LAPD/FAU 205/Bullet C/LAPD - 205 - Bullet C - Land 6 - Sneox1 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Anyesha Ray.x3p
207,B,1,Bad,Feathering,0.073441842,1.293697034,15.3433943,0.073318614,0.320690869,25.88517591,0.073441842,0.105356092,0.732783991,8.973692965,12.49104332,0.084461448,/media/Raven/LAPD/FAU 207/Bullet B/LAPD - 207 - Bullet B - Land 1 - Sneox1 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Anyesha Ray.x3p
207,B,2,Bad,Feathering,0.070133964,1.468191377,21.08371288,0.098885699,0.05551271,37.55603249,0.070133964,0.162722758,0.870581361,11.89822048,18.02877593,0.109553024,/media/Raven/LAPD/FAU 207/Bullet B/LAPD - 207 - Bullet B - Land 2 - Sneox1 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Anyesha Ray.x3p
207,B,5,Bad,Feathering,0.080964686,1.35096292,20.24280862,0.088069351,0.158042424,25.55326372,0.080964686,0.16448419,1.050782498,14.92154194,17.73412439,0.146279144,/media/Raven/LAPD/FAU 207/Bullet B/LAPD - 207 - Bullet B - Land 5 - Sneox1 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Anyesha Ray.x3p
207,B,6,Bad,Feathering,0.060499781,1.233177297,17.42357035,0.08798378,0.088942915,26.43600352,0.060499781,0.146944083,0.892392718,12.28949935,15.88295782,0.118335501,/media/Raven/LAPD/FAU 207/Bullet B/LAPD - 207 - Bullet B - Land 6 - Sneox1 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Anyesha Ray.x3p
207,C,1,Bad,Feathering,0.077812361,1.439169139,18.65085235,0.085961981,0.77253221,25.53538641,0.077812361,0.140454995,0.994065282,13.13980992,15.87375822,0.128915265,/media/Raven/LAPD/FAU 207/Bullet C/LAPD - 207 - Bullet C - Land 1 - Sneox1 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Anyesha Ray.x3p
207,C,2,Bad,Feathering,0.045840407,1.340979892,17.09578034,0.077686051,3.905297141,27.49879368,0.045840407,0.134088763,0.926975134,11.28631742,13.85809692,0.103556815,/media/Raven/LAPD/FAU 207/Bullet C/LAPD - 207 - Bullet C - Land 2 - Sneox1 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Anyesha Ray.x3p
207,C,3,Bad,Feathering,0.046586345,1.351459952,19.84323066,0.075557677,0.243848225,32.99624312,0.046586345,0.153736231,0.864840726,11.29095098,18.24980261,0.095861864,/media/Raven/LAPD/FAU 207/Bullet C/LAPD - 207 - Bullet C - Land 3 - Sneox1 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Anyesha Ray.x3p
207,C,5,Bad,Feathering,0.105432596,1.972341568,25.47665771,0.12593568,0.007228277,32.51333718,0.105432596,0.205610266,1.592062071,17.14442801,22.36937708,0.154282304,/media/Raven/LAPD/FAU 207/Bullet C/LAPD - 207 - Bullet C - Land 5 - Sneox1 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Anyesha Ray.x3p
207,C,6,Bad,Feathering,0.086530264,1.578947368,23.49561786,0.10289683,0.474229107,26.86392211,0.086530264,0.167056592,1.188744862,15.0041925,17.21604421,0.14985773,/media/Raven/LAPD/FAU 207/Bullet C/LAPD - 207 - Bullet C - Land 6 - Sneox1 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Anyesha Ray.x3p
207,D,4,Bad,Feathering,0.102449889,1.758764112,22.83661176,0.115087843,1.325055234,33.8843556,0.102449889,0.172334104,1.134037636,14.79419955,15.76122842,0.14988445,/media/Raven/LAPD/FAU 207/Bullet D/LAPD - 207 - Bullet D - Land 4 - Sneox1 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Anyesha Ray.x3p
209,B,4,Bad,Feathering,0.094042553,1.954300312,20.93315564,0.128331285,0.265209217,27.57663715,0.094042553,0.187381703,1.504731861,17.25469757,19.78672336,0.181388013,/media/Raven/LAPD/FAU 209/Bullet B/LAPD - 209 - Bullet B - Land 4 - Sneox1 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Carley McConnell.x3p
209,C,3,Bad,Feathering,0.077742699,1.760136914,20.05019362,0.095208658,1.189982997,27.85022935,0.077742699,0.166471621,1.301930954,14.75968021,18.37713384,0.142188414,/media/Raven/LAPD/FAU 209/Bullet C/LAPD - 209 - Bullet C - Land 3 - Sneox1 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Carley McConnell.x3p
210,A,6,Bad,Feathering,0.039627982,1.082029142,15.92363761,0.054446754,1.773312055,24.25104939,0.039627982,0.106866567,0.586206897,9.973665341,14.15618278,0.095652174,/media/Raven/LAPD/FAU 210/Bullet A/LAPD - 210 - Bullet A - Land 6 - Sneox1 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Carley McConnell.x3p
210,B,2,Bad,Feathering,0.04822335,1.220716907,16.54031782,0.065792781,1.666133256,23.01621001,0.04822335,0.139397742,0.980238394,11.95423736,14.59515302,0.113864492,/media/Raven/LAPD/FAU 210/Bullet B/LAPD - 210 - Bullet B - Land 2 - Sneox1 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Carley McConnell.x3p
210,D,2,Bad,Feathering,0.057433809,1.816576087,21.11551171,0.097057327,0.471415675,35.46793319,0.057433809,0.17089372,1.41455314,13.44596723,18.81941163,0.120169082,/media/Raven/LAPD/FAU 210/Bullet D/LAPD - 210 - Bullet D - Land 2 - Sneox1 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Carley McConnell.x3p
210,D,5,Bad,Feathering,0.071729958,1.480439066,19.34900607,0.095415349,0.769520159,25.92800159,0.071729958,0.154019393,1.210509853,14.02578504,16.27085855,0.139505787,/media/Raven/LAPD/FAU 210/Bullet D/LAPD - 210 - Bullet D - Land 5 - Sneox1 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Carley McConnell.x3p
212,A,5,Bad,Feathering,0.120082816,2.077348066,26.66582957,0.173645462,0.114484438,43.06462414,0.120082816,0.226642112,1.605279312,19.76712841,24.16209598,0.19674647,/media/Raven/LAPD/FAU 212/Bullet A/LAPD - 212 - Bullet A - Land 5 - Sneox1 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Connor Hergenreter.x3p
212,C,6,Bad,Feathering,0.05588585,2.041248017,26.28513001,0.133534208,0.001187649,47.73550486,0.05588585,0.217161328,1.376726418,17.07495943,27.88380457,0.144872172,/media/Raven/LAPD/FAU 212/Bullet C/LAPD - 212 - Bullet C - Land 6 - Sneox1 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Connor Hergenreter.x3p
212,D,2,Bad,Feathering,0.033237587,1.525191676,21.68198253,0.100350102,0.97108868,38.88481144,0.033237587,0.16737675,1.094035301,13.16411522,18.46850274,0.125684723,/media/Raven/LAPD/FAU 212/Bullet D/LAPD - 212 - Bullet D - Land 2 - Sneox1 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Connor Hergenreter.x3p
213,A,1,Bad,Feathering,0.04191344,1.103343465,17.1826412,0.097947689,0.294650742,33.84496995,0.04191344,0.156028369,0.763255657,11.3804458,20.57967344,0.09929078,/media/Raven/LAPD/FAU 213/Bullet A/LAPD - 213 - Bullet A - Land 1 - Sneox1 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Connor Hergenreter.x3p
213,A,6,Bad,Feathering,0.172428331,2.191279887,28.35030583,0.199897119,0.49963268,47.81735966,0.172428331,0.270709597,1.794310722,20.43519034,28.8184487,0.168802751,/media/Raven/LAPD/FAU 213/Bullet A/LAPD - 213 - Bullet A - Land 6 - Sneox1 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Connor Hergenreter.x3p
213,D,3,Bad,Feathering,0.071107111,1.524481826,18.74228286,0.136367941,0.352584959,41.15540819,0.071107111,0.19105474,1.041388518,12.41441487,21.74674929,0.090787717,/media/Raven/LAPD/FAU 213/Bullet D/LAPD - 213 - Bullet D - Land 3 - Sneox1 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Connor Hergenreter.x3p
214,A,1,Bad,Feathering,0.029738127,1.382474837,16.67129671,0.072664804,0.031137528,27.3548526,0.029738127,0.108881579,0.851973684,9.80166619,10.82093822,0.1,/media/Raven/LAPD/FAU 214/Bullet A/LAPD - 214 - Bullet A - Land 1 - Sneox1 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Connor Hergenreter.x3p
216,C,6,Bad,Feathering,0.064874093,1.682801822,20.22405516,0.099791295,0.833503438,37.27605061,0.064874093,0.153797468,1.150316456,13.28040726,17.66854706,0.130696203,/media/Raven/LAPD/FAU 216/Bullet C/LAPD - 216 - Bullet C - Land 6 - Sneox1 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Connor Hergenreter.x3p
216,D,1,Bad,Feathering,0.027777778,1.287816844,14.37712125,0.061887765,0.702903356,32.41592194,0.027777778,0.147304664,0.796486978,8.591268796,18.72103205,0.059660812,/media/Raven/LAPD/FAU 216/Bullet D/LAPD - 216 - Bullet D - Land 1 - Sneox1 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Connor Hergenreter.x3p
217,A,2,Bad,Feathering,0.127829003,1.990494828,22.92978574,0.163221319,0.794628515,36.06100778,0.127829003,0.21528425,1.755203479,19.07417913,24.70994233,0.186703945,/media/Raven/LAPD/FAU 217/Bullet A/LAPD - 217 - Bullet A - Land 2 - Sneox1 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Connor Hergenreter.x3p
217,A,3,Bad,Feathering,0.090792839,1.996019335,25.80094839,0.149404603,0.52305672,49.60697809,0.090792839,0.233617694,1.355450237,17.97001855,29.58050003,0.156398104,/media/Raven/LAPD/FAU 217/Bullet A/LAPD - 217 - Bullet A - Land 3 - Sneox1 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Connor Hergenreter.x3p
217,B,2,Bad,Feathering,0.086296618,1.823835696,21.92825075,0.144679692,0.195690391,42.35247678,0.086296618,0.182385085,1.330761813,16.20634355,25.25348343,0.146576663,/media/Raven/LAPD/FAU 217/Bullet B/LAPD - 217 - Bullet B - Land 2 - Sneox1 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Connor Hergenreter.x3p
217,B,3,Bad,Feathering,0.068573833,1.819202695,22.3567932,0.130022209,0.746932004,42.81206589,0.068573833,0.153322933,1.205928237,14.46394899,21.6860544,0.129797192,/media/Raven/LAPD/FAU 217/Bullet B/LAPD - 217 - Bullet B - Land 3 - Sneox1 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Connor Hergenreter.x3p
217,B,4,Bad,Feathering,0.09430959,2.158789166,27.14040167,0.168571044,0.018717051,55.23893103,0.09430959,0.226969608,1.515196223,16.91315894,27.39666055,0.148716436,/media/Raven/LAPD/FAU 217/Bullet B/LAPD - 217 - Bullet B - Land 4 - Sneox1 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Connor Hergenreter.x3p
217,C,2,Bad,Feathering,0.034587116,1.272360069,18.47978322,0.083856762,3.013505873,36.51220994,0.034587116,0.141712087,0.759858929,10.52326554,16.53644563,0.092657903,/media/Raven/LAPD/FAU 217/Bullet C/LAPD - 217 - Bullet C - Land 2 - Sneox1 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Connor Hergenreter.x3p
217,C,6,Bad,Feathering,0.056652361,1.457617411,21.87404474,0.110410203,0.504783309,42.23576526,0.056652361,0.165499682,1.042329726,15.14034954,23.08398832,0.137173775,/media/Raven/LAPD/FAU 217/Bullet C/LAPD - 217 - Bullet C - Land 6 - Sneox1 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Connor Hergenreter.x3p
219,A,2,Bad,Feathering,0.078196111,1.894315673,24.06911995,0.11633604,1.614533135,44.39853567,0.078196111,0.214474088,1.04109169,14.34795941,25.16782662,0.114688746,/media/Raven/LAPD/FAU 219/Bullet A/LAPD - 219 - Bullet A - Land 2 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Anyesha Ray.x3p
219,A,3,Bad,Feathering,0.039401103,1.423127464,19.91090593,0.069148383,0.07737578,39.31404246,0.039401103,0.175817757,0.791471963,11.85690522,20.75058411,0.095794393,/media/Raven/LAPD/FAU 219/Bullet A/LAPD - 219 - Bullet A - Land 3 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Anyesha Ray.x3p
219,A,4,Bad,Feathering,0.130784708,2.242212675,26.82565232,0.166912357,0.448386149,45.91928607,0.130784708,0.299134587,1.759176365,18.62575091,31.90416878,0.170993733,/media/Raven/LAPD/FAU 219/Bullet A/LAPD - 219 - Bullet A - Land 4 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Anyesha Ray.x3p
219,A,5,Bad,Feathering,0.101535836,1.854540279,19.92623961,0.142210568,0.224392771,39.14840535,0.101535836,0.224422651,1.55805125,15.811624,29.84866512,0.115469788,/media/Raven/LAPD/FAU 219/Bullet A/LAPD - 219 - Bullet A - Land 5 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Anyesha Ray.x3p
219,A,6,Bad,Feathering,0.188695283,2.290130459,26.22304689,0.178357173,3.995440082,45.91433335,0.188695283,0.250992751,1.887803341,18.63101029,29.69570013,0.17176174,/media/Raven/LAPD/FAU 219/Bullet A/LAPD - 219 - Bullet A - Land 6 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Anyesha Ray.x3p
219,B,1,Bad,Feathering,0.017363852,1.509086121,21.50895482,0.09372091,1.02727102,53.03950667,0.017363852,0.172431958,0.782850454,10.03298724,27.45686529,0.045946737,/media/Raven/LAPD/FAU 219/Bullet B/LAPD - 219 - Bullet B - Land 1 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Anyesha Ray.x3p
219,B,3,Bad,Feathering,0.034397016,1.279712548,19.94915722,0.063552294,0.753865636,30.91593731,0.034397016,0.134090909,0.697174447,11.01044226,15.69527161,0.106572482,/media/Raven/LAPD/FAU 219/Bullet B/LAPD - 219 - Bullet B - Land 3 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Anyesha Ray.x3p
219,C,1,Bad,Feathering,0.003943218,1.249671139,17.37449861,0.047578212,0.623357827,37.14847896,0.003943218,0.110233918,0.567251462,6.830758963,18.41421943,0.043859649,/media/Raven/LAPD/FAU 219/Bullet C/LAPD - 219 - Bullet C - Land 1 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Anyesha Ray.x3p
219,C,6,Bad,Feathering,0.028656972,1.374143836,19.46333083,0.083603182,0.99386125,39.50603025,0.028656972,0.172978116,0.856327307,11.40642452,20.57840014,0.076752299,/media/Raven/LAPD/FAU 219/Bullet C/LAPD - 219 - Bullet C - Land 6 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Anyesha Ray.x3p
219,D,1,Bad,Feathering,0.028762805,1.958464774,26.68734768,0.122693291,0.406944508,58.35024202,0.028762805,0.259246275,1.269354368,13.57028541,34.11655807,0.075664622,/media/Raven/LAPD/FAU 219/Bullet D/LAPD - 219 - Bullet D - Land 1 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Anyesha Ray.x3p
